input,label
public void 3CDHJN8 ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void SHZBZ2R ( ) throws Throwable { int data ; if ( PRIVATE_STATIC_FINAL_TRUE ) { data = Integer . MIN_VALUE ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } }",1
private void 1UWSI1OG2B1 ( ) throws Throwable { int data ; if ( PRIVATE_STATIC_FINAL_FALSE ) { data = 0 ; } else { data = 2 ; } { IO . writeLine ( ( byte ) data ) ; } },0
private void D3T89C6G2B2 ( ) throws Throwable { int data ; if ( PRIVATE_STATIC_FINAL_TRUE ) { data = 2 ; } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } },0
public void PWO97UC ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void 83YRN9H ( ) throws Throwable { int data ; if ( privateTrue ) { data = Integer . MIN_VALUE ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } }",1
private void WCP1UT6G2B1 ( ) throws Throwable { int data ; if ( privateFalse ) { data = 0 ; } else { data = 2 ; } { IO . writeLine ( ( byte ) data ) ; } },0
private void YMN08J0G2B2 ( ) throws Throwable { int data ; if ( privateTrue ) { data = 2 ; } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } },0
public void HZAHKE8 ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void 5K1X7W6 ( ) throws Throwable { int data ; if ( PRIVATE_STATIC_FINAL_FIVE == 5 ) { data = Integer . MIN_VALUE ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } }",1
private void OAASIYVG2B1 ( ) throws Throwable { int data ; if ( PRIVATE_STATIC_FINAL_FIVE != 5 ) { data = 0 ; } else { data = 2 ; } { IO . writeLine ( ( byte ) data ) ; } },0
private void H5QYAQXG2B2 ( ) throws Throwable { int data ; if ( PRIVATE_STATIC_FINAL_FIVE == 5 ) { data = 2 ; } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } },0
public void 1FT45DT ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void QKMQH1M ( ) throws Throwable { int data ; if ( privateFive == 5 ) { data = Integer . MIN_VALUE ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } }",1
private void KPGEKXHG2B1 ( ) throws Throwable { int data ; if ( privateFive != 5 ) { data = 0 ; } else { data = 2 ; } { IO . writeLine ( ( byte ) data ) ; } },0
private void NK26LYSG2B2 ( ) throws Throwable { int data ; if ( privateFive == 5 ) { data = 2 ; } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } },0
public void S0YBALL ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void FV22EU6 ( ) throws Throwable { int data ; if ( privateReturnsTrue ( ) ) { data = Integer . MIN_VALUE ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } }",1
private void 3BM5JX4G2B1 ( ) throws Throwable { int data ; if ( privateReturnsFalse ( ) ) { data = 0 ; } else { data = 2 ; } { IO . writeLine ( ( byte ) data ) ; } },0
private void RN467YEG2B2 ( ) throws Throwable { int data ; if ( privateReturnsTrue ( ) ) { data = 2 ; } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } },0
public void 2YOPAUT ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void Q0950AY ( ) throws Throwable { int data ; if ( IO . STATIC_FINAL_TRUE ) { data = Integer . MIN_VALUE ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } }",1
private void 7C0Y07ZG2B1 ( ) throws Throwable { int data ; if ( IO . STATIC_FINAL_FALSE ) { data = 0 ; } else { data = 2 ; } { IO . writeLine ( ( byte ) data ) ; } },0
private void 1WVR3VGG2B2 ( ) throws Throwable { int data ; if ( IO . STATIC_FINAL_TRUE ) { data = 2 ; } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } },0
public void 4J5T0OY ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void DF8QNCK ( ) throws Throwable { int data ; if ( IO . staticTrue ) { data = Integer . MIN_VALUE ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } }",1
private void 39733V0G2B1 ( ) throws Throwable { int data ; if ( IO . staticFalse ) { data = 0 ; } else { data = 2 ; } { IO . writeLine ( ( byte ) data ) ; } },0
private void BWI6NUHG2B2 ( ) throws Throwable { int data ; if ( IO . staticTrue ) { data = 2 ; } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } },0
public void 8WV7O3D ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void TV11R6W ( ) throws Throwable { int data ; if ( IO . staticReturnsTrue ( ) ) { data = Integer . MIN_VALUE ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } }",1
private void 0U57DK7G2B1 ( ) throws Throwable { int data ; if ( IO . staticReturnsFalse ( ) ) { data = 0 ; } else { data = 2 ; } { IO . writeLine ( ( byte ) data ) ; } },0
private void JBMO979G2B2 ( ) throws Throwable { int data ; if ( IO . staticReturnsTrue ( ) ) { data = 2 ; } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } },0
public void 9RYY97Q ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void ZWEICNH ( ) throws Throwable { int data ; if ( IO . staticReturnsTrueOrFalse ( ) ) { data = Integer . MIN_VALUE ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = 2 ; } { IO . writeLine ( ( byte ) data ) ; } }",1
private void NL1PZNNG2B ( ) throws Throwable { int data ; if ( IO . staticReturnsTrueOrFalse ( ) ) { data = 2 ; } else { data = 2 ; } { IO . writeLine ( ( byte ) data ) ; } },0
public void 89PK37L ( ) throws Throwable { goodG2B ( ) ; },0
"public void 2GXN7L8 ( ) throws Throwable { int data ; if ( IO . STATIC_FINAL_FIVE == 5 ) { data = Integer . MIN_VALUE ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } }",1
private void 9L4FAQBG2B1 ( ) throws Throwable { int data ; if ( IO . STATIC_FINAL_FIVE != 5 ) { data = 0 ; } else { data = 2 ; } { IO . writeLine ( ( byte ) data ) ; } },0
private void LTMWFXNG2B2 ( ) throws Throwable { int data ; if ( IO . STATIC_FINAL_FIVE == 5 ) { data = 2 ; } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } },0
public void RUJQCW4 ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void I1PMIKW ( ) throws Throwable { int data ; if ( IO . staticFive == 5 ) { data = Integer . MIN_VALUE ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } }",1
private void QTMCDX8G2B1 ( ) throws Throwable { int data ; if ( IO . staticFive != 5 ) { data = 0 ; } else { data = 2 ; } { IO . writeLine ( ( byte ) data ) ; } },0
private void R7E1VE6G2B2 ( ) throws Throwable { int data ; if ( IO . staticFive == 5 ) { data = 2 ; } else { data = 0 ; } { IO . writeLine ( ( byte ) data ) ; } },0
public void 2E1AUKT ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void M9YZW5G ( ) throws Throwable { int data = 0 ; switch ( 6 ) { case 6 : data = Integer . MIN_VALUE ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; String stringNumber = readerBuffered . readLine ( ) ; if ( stringNumber != null ) { try { data = Integer . parseInt ( stringNumber . trim ( ) ) ; } catch ( NumberFormatException exceptNumberFormat ) { IO . logger . log ( Level . WARNING , ""Number format exception parsing data from string"" , exceptNumberFormat ) ; } } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } break ; default : data = 0 ; break ; } { IO . writeLine ( ( byte ) data ) ; } }",1
private void K4BL86YG2B1 ( ) throws Throwable { int data = 0 ; switch ( 5 ) { case 6 : data = 0 ; break ; default : data = 2 ; break ; } { IO . writeLine ( ( byte ) data ) ; } },0
private void Y5KT95SG2B2 ( ) throws Throwable { int data = 0 ; switch ( 6 ) { case 6 : data = 2 ; break ; default : data = 0 ; break ; } { IO . writeLine ( ( byte ) data ) ; } },0
public void H3TUOGA ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
