input,label
public void SRYZ7WO ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void GUISHXW ( ) throws Throwable { String data ; if ( PRIVATE_STATIC_FINAL_TRUE ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",1
"private void 8OSM1LEG2B1 ( ) throws Throwable { String data ; if ( PRIVATE_STATIC_FINAL_FALSE ) { data = null ; } else { data = ""Testing.test"" ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
"private void JF1BV81G2B2 ( ) throws Throwable { String data ; if ( PRIVATE_STATIC_FINAL_TRUE ) { data = ""Testing.test"" ; } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
public void B0HRR98 ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void QM6TSOV ( ) throws Throwable { String data ; if ( privateTrue ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",1
"private void 8TLUONNG2B1 ( ) throws Throwable { String data ; if ( privateFalse ) { data = null ; } else { data = ""Testing.test"" ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
"private void LNNJ5H0G2B2 ( ) throws Throwable { String data ; if ( privateTrue ) { data = ""Testing.test"" ; } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
public void H2AO7XH ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void D2SJJ0T ( ) throws Throwable { String data ; if ( PRIVATE_STATIC_FINAL_FIVE == 5 ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",1
"private void MQ1QZJTG2B1 ( ) throws Throwable { String data ; if ( PRIVATE_STATIC_FINAL_FIVE != 5 ) { data = null ; } else { data = ""Testing.test"" ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
"private void J5AXO4JG2B2 ( ) throws Throwable { String data ; if ( PRIVATE_STATIC_FINAL_FIVE == 5 ) { data = ""Testing.test"" ; } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
public void 3Y42L77 ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void HTB7KKH ( ) throws Throwable { String data ; if ( privateFive == 5 ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",1
"private void BGIOGXWG2B1 ( ) throws Throwable { String data ; if ( privateFive != 5 ) { data = null ; } else { data = ""Testing.test"" ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
"private void JQAZ9W5G2B2 ( ) throws Throwable { String data ; if ( privateFive == 5 ) { data = ""Testing.test"" ; } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
public void O5YYK9L ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void AT8W0FT ( ) throws Throwable { String data ; if ( privateReturnsTrue ( ) ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",1
"private void AD8QU0DG2B1 ( ) throws Throwable { String data ; if ( privateReturnsFalse ( ) ) { data = null ; } else { data = ""Testing.test"" ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
"private void JVBCCQFG2B2 ( ) throws Throwable { String data ; if ( privateReturnsTrue ( ) ) { data = ""Testing.test"" ; } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
public void N4DDWG7 ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void BK9D4GD ( ) throws Throwable { String data ; if ( IO . STATIC_FINAL_TRUE ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",1
"private void 74ROBTGG2B1 ( ) throws Throwable { String data ; if ( IO . STATIC_FINAL_FALSE ) { data = null ; } else { data = ""Testing.test"" ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
"private void Y75H1RUG2B2 ( ) throws Throwable { String data ; if ( IO . STATIC_FINAL_TRUE ) { data = ""Testing.test"" ; } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
public void 3BKE3Y6 ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void XGJMSNE ( ) throws Throwable { String data ; if ( IO . staticTrue ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",1
"private void VOBHX3GG2B1 ( ) throws Throwable { String data ; if ( IO . staticFalse ) { data = null ; } else { data = ""Testing.test"" ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
"private void 46Z673SG2B2 ( ) throws Throwable { String data ; if ( IO . staticTrue ) { data = ""Testing.test"" ; } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
public void HYAVC3E ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void YYEBTAU ( ) throws Throwable { String data ; if ( IO . staticReturnsTrue ( ) ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",1
"private void Y7Q0V2DG2B1 ( ) throws Throwable { String data ; if ( IO . staticReturnsFalse ( ) ) { data = null ; } else { data = ""Testing.test"" ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
"private void POVDWMXG2B2 ( ) throws Throwable { String data ; if ( IO . staticReturnsTrue ( ) ) { data = ""Testing.test"" ; } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
public void F9INPV7 ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void ZJHT3LB ( ) throws Throwable { String data ; if ( IO . staticReturnsTrueOrFalse ( ) ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = ""Testing.test"" ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",1
"private void DR5TYC9G2B ( ) throws Throwable { String data ; if ( IO . staticReturnsTrueOrFalse ( ) ) { data = ""Testing.test"" ; } else { data = ""Testing.test"" ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
public void VKSH2G9 ( ) throws Throwable { goodG2B ( ) ; },0
"public void 662RCI9 ( ) throws Throwable { String data ; if ( IO . STATIC_FINAL_FIVE == 5 ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",1
"private void XQ7URT4G2B1 ( ) throws Throwable { String data ; if ( IO . STATIC_FINAL_FIVE != 5 ) { data = null ; } else { data = ""Testing.test"" ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
"private void PUFE0MDG2B2 ( ) throws Throwable { String data ; if ( IO . STATIC_FINAL_FIVE == 5 ) { data = ""Testing.test"" ; } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
public void 16JR726 ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void FC45CWL ( ) throws Throwable { String data ; if ( IO . staticFive == 5 ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",1
"private void 0TH0W0PG2B1 ( ) throws Throwable { String data ; if ( IO . staticFive != 5 ) { data = null ; } else { data = ""Testing.test"" ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
"private void P80DD0EG2B2 ( ) throws Throwable { String data ; if ( IO . staticFive == 5 ) { data = ""Testing.test"" ; } else { data = null ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
public void 79OILDG ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void 8LHLU8R ( ) throws Throwable { String data = null ; switch ( 6 ) { case 6 : data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } break ; default : data = null ; break ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",1
"private void 16PNP8WG2B1 ( ) throws Throwable { String data = null ; switch ( 5 ) { case 6 : data = null ; break ; default : data = ""Testing.test"" ; break ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
"private void WS7MZW9G2B2 ( ) throws Throwable { String data = null ; switch ( 6 ) { case 6 : data = ""Testing.test"" ; break ; default : data = null ; break ; } Class < ? > tempClass = Class . forName ( data ) ; Object tempClassObject = tempClass . newInstance ( ) ; IO . writeLine ( tempClassObject . toString ( ) ) ; }",0
